ID,Response
56478,1
56479,0
56480,0
56481,0
56482,0
56483,0
56484,0
56485,1
56486,0
56487,0
56488,0
56489,0
56490,0
56491,0
56492,0
56493,0
56494,0
56495,0
56496,0
56497,0
56498,0
56499,0
56500,0
56501,1
56502,1
56503,0
56504,0
56505,1
56506,1
56507,0
56508,0
56509,0
56510,0
56511,0
56512,0
56513,0
56514,0
56515,1
56516,0
56517,0
56518,1
56519,0
56520,0
56521,0
56522,0
56523,0
56524,0
56525,0
56526,0
56527,0
56528,1
56529,0
56530,0
56531,0
56532,0
56533,0
56534,0
56535,0
56536,0
56537,0
56538,0
56539,0
56540,0
56541,0
56542,0
56543,1
56544,0
56545,0
56546,0
56547,0
56548,0
56549,0
56550,1
56551,0
56552,0
56553,0
56554,0
56555,0
56556,0
56557,0
56558,0
56559,0
56560,1
56561,0
56562,1
56563,0
56564,0
56565,1
56566,0
56567,0
56568,0
56569,1
56570,1
56571,0
56572,0
56573,0
56574,0
56575,0
56576,0
56577,0
56578,0
56579,0
56580,1
56581,1
56582,0
56583,0
56584,0
56585,0
56586,0
56587,0
56588,0
56589,1
56590,0
56591,0
56592,0
56593,0
56594,0
56595,0
56596,0
56597,0
56598,0
56599,1
56600,1
56601,0
56602,0
56603,1
56604,0
56605,1
56606,0
56607,0
56608,0
56609,0
56610,0
56611,0
56612,0
56613,0
56614,0
56615,0
56616,0
56617,0
56618,0
56619,0
56620,0
56621,0
56622,0
56623,0
56624,0
56625,0
56626,0
56627,0
56628,0
56629,0
56630,0
56631,0
56632,0
56633,0
56634,0
56635,0
56636,0
56637,0
56638,0
56639,0
56640,1
56641,0
56642,0
56643,0
56644,0
56645,0
56646,0
56647,0
56648,0
56649,0
56650,0
56651,0
56652,0
56653,1
56654,0
56655,0
56656,0
56657,0
56658,0
56659,0
56660,0
56661,1
56662,0
56663,0
56664,0
56665,0
56666,0
56667,0
56668,0
56669,0
56670,0
56671,0
56672,0
56673,0
56674,0
56675,0
56676,0
56677,0
56678,0
56679,0
56680,0
56681,0
56682,1
56683,0
56684,1
56685,0
56686,0
56687,0
56688,0
56689,0
56690,0
56691,0
56692,0
56693,0
56694,0
56695,1
56696,0
56697,0
56698,1
56699,1
56700,0
56701,0
56702,0
56703,0
56704,0
56705,0
56706,0
56707,0
56708,0
56709,0
56710,0
56711,0
56712,1
56713,0
56714,0
56715,0
56716,0
56717,0
56718,0
56719,0
56720,0
56721,0
56722,0
56723,0
56724,0
56725,1
56726,0
56727,0
56728,0
56729,0
56730,0
56731,0
56732,0
56733,0
56734,0
56735,0
56736,0
56737,0
56738,1
56739,0
56740,0
56741,0
56742,1
56743,0
56744,1
56745,0
56746,0
56747,0
56748,0
56749,0
56750,0
56751,0
56752,0
56753,0
56754,1
56755,0
56756,0
56757,0
56758,0
56759,1
56760,0
56761,0
56762,0
56763,0
56764,0
56765,0
56766,0
56767,0
56768,0
56769,0
56770,1
56771,0
56772,0
56773,0
56774,0
56775,0
56776,0
56777,0
56778,0
56779,0
56780,0
56781,0
56782,0
56783,0
56784,0
56785,0
56786,0
56787,0
56788,0
56789,0
56790,0
56791,0
56792,0
56793,0
56794,0
56795,0
56796,1
56797,1
56798,0
56799,0
56800,1
56801,0
56802,0
56803,0
56804,0
56805,0
56806,0
56807,0
56808,0
56809,0
56810,0
56811,0
56812,0
56813,0
56814,1
56815,0
56816,0
56817,0
56818,0
56819,0
56820,0
56821,0
56822,0
56823,1
56824,1
56825,0
56826,0
56827,0
56828,1
56829,0
56830,1
56831,0
56832,0
56833,0
56834,0
56835,0
56836,1
56837,0
56838,0
56839,0
56840,0
56841,0
56842,0
56843,0
56844,0
56845,0
56846,1
56847,1
56848,0
56849,0
56850,0
56851,0
56852,0
56853,0
56854,0
56855,0
56856,0
56857,0
56858,0
56859,0
56860,0
56861,0
56862,0
56863,0
56864,0
56865,0
56866,0
56867,0
56868,0
56869,0
56870,0
56871,0
56872,0
56873,1
56874,0
56875,0
56876,0
56877,0
56878,0
56879,0
56880,0
56881,0
56882,0
56883,0
56884,0
56885,0
56886,0
56887,0
56888,0
56889,0
56890,0
56891,0
56892,0
56893,0
56894,1
56895,0
56896,1
56897,0
56898,0
56899,0
56900,0
56901,0
56902,0
56903,0
56904,0
56905,0
56906,1
56907,0
56908,0
56909,0
56910,0
56911,0
56912,0
56913,0
56914,1
56915,1
56916,1
56917,0
56918,1
56919,0
56920,0
56921,0
56922,1
56923,1
56924,0
56925,0
56926,0
56927,0
56928,0
56929,0
56930,0
56931,0
56932,0
56933,1
56934,0
56935,0
56936,0
56937,0
56938,0
56939,0
56940,0
56941,0
56942,0
56943,0
56944,1
56945,0
56946,0
56947,0
56948,0
56949,1
56950,1
56951,0
56952,0
56953,1
56954,0
56955,1
56956,0
56957,0
56958,0
56959,0
56960,0
56961,0
56962,0
56963,1
56964,0
56965,0
56966,1
56967,0
56968,1
56969,1
56970,0
56971,0
56972,0
56973,0
56974,0
56975,0
56976,0
56977,0
56978,0
56979,0
56980,0
56981,0
56982,0
56983,0
56984,0
56985,1
56986,0
56987,1
56988,1
56989,0
56990,1
56991,0
56992,0
56993,0
56994,0
56995,0
56996,0
56997,0
56998,0
56999,0
57000,0
57001,0
57002,0
57003,0
57004,0
57005,0
57006,0
57007,0
57008,0
57009,0
57010,0
57011,0
57012,0
57013,0
57014,1
57015,1
57016,0
57017,0
57018,0
57019,0
57020,0
57021,0
57022,0
57023,0
57024,0
57025,1
57026,0
57027,0
57028,0
57029,0
57030,0
57031,0
57032,0
57033,0
57034,0
57035,0
57036,0
57037,0
57038,0
57039,1
57040,0
57041,0
57042,0
57043,1
57044,0
57045,0
57046,0
57047,1
57048,0
57049,0
57050,0
57051,0
57052,1
57053,0
57054,0
57055,0
57056,0
57057,1
57058,0
57059,0
57060,0
57061,0
57062,0
57063,0
57064,0
57065,0
57066,0
57067,0
57068,0
57069,0
57070,0
57071,0
57072,0
57073,0
57074,0
57075,0
57076,1
57077,0
57078,0
57079,0
57080,0
57081,0
57082,1
57083,0
57084,1
57085,0
57086,1
57087,0
57088,0
57089,0
57090,0
57091,0
57092,0
57093,1
57094,0
57095,0
57096,0
57097,0
57098,0
57099,0
57100,0
57101,0
57102,0
57103,0
57104,1
57105,0
57106,0
57107,0
57108,0
57109,0
57110,0
57111,0
57112,0
57113,0
57114,0
57115,0
57116,1
57117,0
57118,0
57119,1
57120,0
57121,0
57122,0
57123,0
57124,0
57125,0
57126,1
57127,0
57128,0
57129,0
57130,1
57131,1
57132,0
57133,0
57134,0
57135,0
57136,0
57137,0
57138,0
57139,0
57140,0
57141,0
57142,0
57143,1
57144,0
57145,0
57146,0
57147,0
57148,0
57149,0
57150,0
57151,1
57152,1
57153,0
57154,0
57155,0
57156,0
57157,0
57158,0
57159,0
57160,0
57161,0
57162,1
57163,0
57164,0
57165,0
57166,1
57167,1
57168,0
57169,1
57170,0
57171,0
57172,0
57173,0
57174,1
57175,0
57176,0
57177,0
57178,0
57179,0
57180,0
57181,0
57182,0
57183,1
57184,0
57185,0
57186,0
57187,0
57188,1
57189,0
57190,1
57191,1
57192,0
57193,0
57194,0
57195,0
57196,0
57197,0
57198,0
57199,0
57200,0
57201,0
57202,0
57203,1
57204,0
57205,0
57206,0
57207,0
57208,0
57209,0
57210,0
57211,0
57212,0
57213,0
57214,0
57215,0
57216,0
57217,0
57218,0
57219,1
57220,0
57221,0
57222,0
57223,0
57224,0
57225,0
57226,0
57227,1
57228,0
57229,0
57230,0
57231,0
57232,0
57233,1
57234,0
57235,0
57236,0
57237,0
57238,1
57239,0
57240,0
57241,0
57242,0
57243,0
57244,0
57245,0
57246,0
57247,0
57248,0
57249,0
57250,1
57251,0
57252,0
57253,1
57254,0
57255,0
57256,0
57257,0
57258,0
57259,0
57260,0
57261,1
57262,0
57263,0
57264,0
57265,0
57266,1
57267,0
57268,0
57269,0
57270,0
57271,0
57272,0
57273,0
57274,0
57275,0
57276,0
57277,0
57278,0
57279,0
57280,0
57281,0
57282,0
57283,0
57284,0
57285,1
57286,0
57287,0
57288,0
57289,0
57290,1
57291,0
57292,0
57293,0
57294,0
57295,0
57296,0
57297,0
57298,0
57299,0
57300,0
57301,0
57302,0
57303,0
57304,1
57305,0
57306,0
57307,0
57308,0
57309,0
57310,0
57311,1
57312,0
57313,0
57314,0
57315,0
57316,0
57317,0
57318,0
57319,0
57320,0
57321,1
57322,0
57323,0
57324,1
57325,0
57326,1
57327,1
57328,0
57329,0
57330,0
57331,1
57332,0
57333,0
57334,0
57335,0
57336,0
57337,1
57338,1
57339,0
57340,0
57341,0
57342,0
57343,0
57344,0
57345,1
57346,0
57347,1
57348,0
57349,0
57350,0
57351,0
57352,0
57353,1
57354,0
57355,0
57356,1
57357,0
57358,1
57359,0
57360,1
57361,0
57362,0
57363,0
57364,1
57365,0
57366,1
57367,0
57368,0
57369,0
57370,1
57371,0
57372,0
57373,0
57374,0
57375,0
57376,0
57377,0
57378,0
57379,1
57380,0
57381,0
57382,0
57383,0
57384,0
57385,0
57386,0
57387,0
57388,0
57389,0
57390,0
57391,0
57392,0
57393,0
57394,0
57395,0
57396,0
57397,0
57398,0
57399,0
57400,0
57401,0
57402,0
57403,0
57404,0
57405,0
57406,1
57407,0
57408,0
57409,0
57410,0
57411,0
57412,0
57413,0
57414,0
57415,1
57416,1
57417,1
57418,0
57419,0
57420,1
57421,0
57422,0
57423,0
57424,1
57425,0
57426,0
57427,0
57428,0
57429,0
57430,0
57431,0
57432,1
57433,0
57434,0
57435,0
57436,0
57437,0
57438,1
57439,0
57440,0
57441,0
57442,0
57443,0
57444,1
57445,0
57446,1
57447,0
57448,0
57449,0
57450,0
57451,0
57452,0
57453,0
57454,0
57455,1
57456,0
57457,0
57458,0
57459,0
57460,1
57461,0
57462,0
57463,1
57464,0
57465,0
57466,0
57467,1
57468,1
57469,0
57470,0
57471,0
57472,0
57473,0
57474,0
57475,0
57476,0
57477,0
57478,0
57479,0
57480,0
57481,0
57482,0
57483,0
57484,0
57485,0
57486,1
57487,0
57488,0
57489,0
57490,0
57491,0
57492,1
57493,0
57494,1
57495,0
57496,0
57497,0
57498,0
57499,0
57500,0
57501,0
57502,0
57503,0
57504,0
57505,0
57506,1
57507,0
57508,0
57509,0
57510,1
57511,0
57512,1
57513,0
57514,0
57515,1
57516,1
57517,0
57518,0
57519,0
57520,0
57521,0
57522,0
57523,0
57524,0
57525,0
57526,0
57527,0
57528,0
57529,0
57530,0
57531,0
57532,0
57533,0
57534,0
57535,0
57536,0
57537,0
57538,0
57539,0
57540,0
57541,0
57542,0
57543,0
57544,0
57545,1
57546,0
57547,0
57548,0
57549,0
57550,1
57551,0
57552,0
57553,0
57554,1
57555,0
57556,0
57557,0
57558,0
57559,0
57560,0
57561,0
57562,0
57563,0
57564,0
57565,0
57566,0
57567,0
57568,0
57569,0
57570,0
57571,0
57572,0
57573,0
57574,0
57575,0
57576,0
57577,0
57578,0
57579,1
57580,0
57581,1
57582,0
57583,0
57584,0
57585,0
57586,0
57587,0
57588,0
57589,0
57590,0
57591,1
57592,0
57593,1
57594,1
57595,0
57596,0
57597,0
57598,0
57599,0
57600,0
57601,0
57602,0
57603,0
57604,0
57605,0
57606,0
57607,0
57608,0
57609,0
57610,0
57611,0
57612,0
57613,0
57614,0
57615,1
57616,0
57617,0
57618,1
57619,0
57620,0
57621,1
57622,0
57623,0
57624,0
57625,0
57626,1
57627,0
57628,1
57629,0
57630,0
57631,0
57632,0
57633,0
57634,0
57635,0
57636,0
57637,0
57638,0
57639,0
57640,1
57641,1
57642,0
57643,0
57644,0
57645,0
57646,0
57647,0
57648,0
57649,0
57650,0
57651,0
57652,0
57653,0
57654,0
57655,1
57656,0
57657,0
57658,0
57659,0
57660,0
57661,0
57662,1
57663,0
57664,1
57665,0
57666,0
57667,0
57668,0
57669,0
57670,0
57671,1
57672,0
57673,0
57674,0
57675,1
57676,0
57677,0
57678,0
57679,0
57680,1
57681,1
57682,0
57683,0
57684,0
57685,0
57686,0
57687,0
57688,0
57689,0
57690,0
57691,1
57692,0
57693,0
57694,0
57695,0
57696,0
57697,0
57698,0
57699,0
57700,0
57701,0
57702,0
57703,0
57704,0
57705,0
57706,0
57707,1
57708,0
57709,0
57710,1
57711,0
57712,0
57713,0
57714,0
57715,0
57716,0
57717,0
57718,0
57719,0
57720,0
57721,0
57722,0
57723,0
57724,0
57725,0
57726,0
57727,0
57728,1
57729,0
57730,0
57731,0
57732,1
57733,0
57734,0
57735,0
57736,0
57737,0
57738,0
57739,0
57740,0
57741,0
57742,0
57743,0
57744,0
57745,0
57746,0
57747,0
57748,0
57749,0
57750,0
57751,0
57752,0
57753,0
57754,0
57755,0
57756,0
57757,0
57758,0
57759,1
57760,0
57761,0
57762,1
57763,0
57764,0
57765,0
57766,0
57767,0
57768,0
57769,0
57770,0
57771,0
57772,0
57773,0
57774,0
57775,0
57776,1
57777,0
57778,1
57779,0
57780,0
57781,0
57782,0
57783,0
57784,0
57785,0
57786,0
57787,1
57788,0
57789,1
57790,0
57791,1
57792,0
57793,0
57794,0
57795,0
57796,0
57797,0
57798,0
57799,0
57800,0
57801,0
57802,0
57803,0
57804,0
57805,1
57806,0
57807,0
57808,0
57809,0
57810,0
57811,0
57812,0
57813,0
57814,0
57815,0
57816,0
57817,0
57818,0
57819,0
57820,0
57821,0
57822,0
57823,1
57824,1
57825,0
57826,0
57827,0
57828,0
57829,0
57830,0
57831,0
57832,0
57833,0
57834,0
57835,0
57836,0
57837,0
57838,0
57839,0
57840,1
57841,0
57842,0
57843,0
57844,0
57845,1
57846,0
57847,0
57848,0
57849,1
57850,0
57851,1
57852,0
57853,0
57854,0
57855,0
57856,0
57857,0
57858,0
57859,1
57860,1
57861,0
57862,1
57863,0
57864,0
57865,0
57866,0
57867,1
57868,0
57869,1
57870,0
57871,0
57872,0
57873,0
57874,0
57875,0
57876,0
57877,0
57878,0
57879,0
57880,1
57881,0
57882,0
57883,0
57884,0
57885,0
57886,0
57887,0
57888,0
57889,1
57890,0
57891,0
57892,0
57893,0
57894,0
57895,0
57896,0
57897,0
57898,0
57899,0
57900,0
57901,0
57902,0
57903,0
57904,0
57905,0
57906,0
57907,1
57908,0
57909,0
57910,0
57911,0
57912,0
57913,1
57914,0
57915,1
57916,1
57917,0
57918,0
57919,1
57920,0
57921,0
57922,0
57923,0
57924,1
57925,0
57926,0
57927,0
57928,0
57929,0
57930,0
57931,0
57932,0
57933,0
57934,0
57935,0
57936,0
57937,0
57938,0
57939,0
57940,0
57941,0
57942,0
57943,0
57944,0
57945,0
57946,0
57947,0
57948,1
57949,0
57950,0
57951,0
57952,0
57953,0
57954,0
57955,0
57956,0
57957,0
57958,0
57959,0
57960,0
57961,1
57962,0
57963,0
57964,0
57965,0
57966,0
57967,0
57968,0
57969,0
57970,0
57971,1
57972,0
57973,0
57974,0
57975,0
57976,1
57977,0
57978,0
57979,0
57980,0
57981,0
57982,0
57983,0
57984,1
57985,0
57986,0
57987,0
57988,0
57989,0
57990,0
57991,0
57992,0
57993,0
57994,0
57995,0
57996,0
57997,0
57998,1
57999,0
58000,0
58001,0
58002,0
58003,0
58004,0
58005,0
58006,0
58007,0
58008,0
58009,0
58010,0
58011,0
58012,1
58013,0
58014,1
58015,0
58016,0
58017,0
58018,1
58019,0
58020,0
58021,0
58022,0
58023,0
58024,0
58025,0
58026,0
58027,0
58028,0
58029,0
58030,0
58031,0
58032,0
58033,0
58034,1
58035,0
58036,1
58037,0
58038,0
58039,0
58040,0
58041,0
58042,0
58043,0
58044,0
58045,0
58046,0
58047,0
58048,0
58049,0
58050,0
58051,0
58052,0
58053,0
58054,0
58055,0
58056,0
58057,0
58058,0
58059,1
58060,0
58061,0
58062,0
58063,0
58064,0
58065,0
58066,0
58067,0
58068,0
58069,0
58070,0
58071,0
58072,0
58073,0
58074,0
58075,1
58076,0
58077,0
58078,0
58079,0
58080,1
58081,0
58082,0
58083,0
58084,0
58085,0
58086,0
58087,0
58088,0
58089,0
58090,0
58091,0
58092,0
58093,0
58094,0
58095,0
58096,0
58097,0
58098,0
58099,0
58100,0
58101,0
58102,0
58103,0
58104,0
58105,0
58106,0
58107,0
58108,0
58109,0
58110,0
58111,0
58112,0
58113,1
58114,1
58115,0
58116,0
58117,0
58118,0
58119,0
58120,0
58121,0
58122,0
58123,0
58124,0
58125,1
58126,0
58127,0
58128,0
58129,0
58130,0
58131,0
58132,0
58133,0
58134,0
58135,1
58136,0
58137,0
58138,0
58139,0
58140,0
58141,0
58142,0
58143,0
58144,1
58145,0
58146,0
58147,0
58148,0
58149,1
58150,0
58151,1
58152,0
58153,0
58154,0
58155,0
58156,0
58157,0
58158,0
58159,0
58160,0
58161,0
58162,0
58163,0
58164,0
58165,0
58166,0
58167,0
58168,0
58169,0
58170,1
58171,0
58172,0
58173,0
58174,0
58175,0
58176,1
58177,0
58178,0
58179,0
58180,1
58181,0
58182,0
58183,0
58184,1
58185,0
58186,1
58187,0
58188,0
58189,0
58190,0
58191,0
58192,0
58193,0
58194,0
58195,0
58196,0
58197,0
58198,0
58199,1
58200,0
58201,0
58202,0
58203,0
58204,0
58205,0
58206,1
58207,0
58208,0
58209,1
58210,0
58211,0
58212,0
58213,0
58214,0
58215,0
58216,0
58217,0
58218,0
58219,0
58220,0
58221,0
58222,0
58223,0
58224,0
58225,0
58226,0
58227,0
58228,0
58229,0
58230,0
58231,0
58232,0
58233,0
58234,0
58235,0
58236,0
58237,0
58238,0
58239,0
58240,0
58241,0
58242,0
58243,0
58244,0
58245,1
58246,0
58247,0
58248,0
58249,1
58250,0
58251,0
58252,1
58253,0
58254,0
58255,0
58256,0
58257,0
58258,0
58259,0
58260,0
58261,0
58262,0
58263,0
58264,0
58265,0
58266,0
58267,0
58268,0
58269,0
58270,1
58271,1
58272,0
58273,0
58274,1
58275,0
58276,0
58277,1
58278,0
58279,0
58280,0
58281,0
58282,0
58283,0
58284,0
58285,0
58286,0
58287,0
58288,0
58289,0
58290,1
58291,0
58292,0
58293,0
58294,0
58295,0
58296,0
58297,0
58298,0
58299,1
58300,0
58301,1
58302,0
58303,0
58304,0
58305,1
58306,1
58307,0
58308,0
58309,0
58310,0
58311,0
58312,1
58313,1
58314,0
58315,0
58316,0
58317,0
58318,1
58319,1
58320,0
58321,1
58322,1
58323,0
58324,0
58325,0
58326,0
58327,0
58328,0
58329,0
58330,0
58331,0
58332,0
58333,0
58334,1
58335,0
58336,0
58337,0
58338,0
58339,0
58340,0
58341,1
58342,0
58343,0
58344,0
58345,0
58346,0
58347,0
58348,0
58349,0
58350,0
58351,0
58352,0
58353,0
58354,0
58355,0
58356,0
58357,0
58358,0
58359,0
58360,0
58361,0
58362,0
58363,0
58364,1
58365,0
58366,0
58367,0
58368,1
58369,0
58370,0
58371,1
58372,1
58373,1
58374,1
58375,0
58376,0
58377,1
58378,0
58379,0
58380,0
58381,0
58382,1
58383,0
58384,0
58385,0
58386,0
58387,0
58388,0
58389,0
58390,1
58391,0
58392,0
58393,0
58394,0
58395,0
58396,0
58397,0
58398,0
58399,0
58400,0
58401,0
58402,0
58403,0
58404,0
58405,0
58406,0
58407,0
58408,0
58409,0
58410,0
58411,0
58412,0
58413,0
58414,0
58415,0
58416,1
58417,0
58418,0
58419,0
58420,0
58421,1
58422,0
58423,0
58424,1
58425,0
58426,0
58427,0
58428,0
58429,0
58430,0
58431,0
58432,0
58433,0
58434,0
58435,1
58436,0
58437,0
58438,0
58439,0
58440,1
58441,0
58442,0
58443,0
58444,0
58445,0
58446,0
58447,1
58448,0
58449,0
58450,0
58451,0
58452,1
58453,0
58454,0
58455,0
58456,1
58457,0
58458,0
58459,0
58460,0
58461,0
58462,0
58463,0
58464,0
58465,0
58466,1
58467,0
58468,0
58469,0
58470,0
58471,0
58472,0
58473,0
58474,0
58475,0
58476,0
58477,0
58478,0
58479,0
58480,0
58481,0
58482,0
58483,0
58484,0
58485,1
58486,0
58487,1
58488,1
58489,0
58490,0
58491,0
58492,0
58493,0
58494,0
58495,0
58496,0
58497,0
58498,0
58499,0
58500,0
58501,0
58502,0
58503,0
58504,0
58505,0
58506,0
58507,0
58508,0
58509,0
58510,0
58511,0
58512,0
58513,0
58514,0
58515,0
58516,1
58517,0
58518,0
58519,0
58520,0
58521,0
58522,0
58523,0
58524,0
58525,1
58526,0
58527,0
58528,1
58529,0
58530,0
58531,0
58532,0
58533,0
58534,0
58535,0
58536,1
58537,0
58538,0
58539,1
58540,0
58541,0
58542,0
58543,0
58544,0
58545,0
58546,0
58547,0
58548,0
58549,0
58550,0
58551,0
58552,1
58553,0
58554,0
58555,0
58556,1
58557,0
58558,0
58559,0
58560,0
58561,0
58562,0
58563,0
58564,0
58565,0
58566,0
58567,0
58568,0
58569,1
58570,0
58571,0
58572,0
58573,1
58574,0
58575,0
58576,1
58577,0
58578,0
58579,0
58580,0
58581,0
58582,1
58583,1
58584,1
58585,1
58586,0
58587,0
58588,0
58589,0
58590,1
58591,0
58592,0
58593,0
58594,0
58595,0
58596,0
58597,0
58598,0
58599,1
58600,0
58601,1
58602,0
58603,1
58604,0
58605,0
58606,0
58607,0
58608,0
58609,0
58610,0
58611,0
58612,0
58613,1
58614,0
58615,1
58616,0
58617,0
58618,0
58619,0
58620,1
58621,1
58622,0
58623,1
58624,1
58625,0
58626,1
58627,0
58628,1
58629,0
58630,1
58631,1
58632,0
58633,0
58634,0
58635,0
58636,0
58637,1
58638,0
58639,0
58640,0
58641,0
58642,1
58643,0
58644,1
58645,0
58646,0
58647,1
58648,0
58649,1
58650,0
58651,0
58652,0
58653,0
58654,0
58655,0
58656,1
58657,0
58658,0
58659,0
58660,0
58661,0
58662,1
58663,0
58664,0
58665,1
58666,0
58667,0
58668,0
58669,0
58670,0
58671,0
58672,0
58673,0
58674,0
58675,0
58676,0
58677,0
58678,0
58679,0
58680,0
58681,0
58682,0
58683,0
58684,0
58685,0
58686,0
58687,0
58688,0
58689,1
58690,1
58691,1
58692,0
58693,0
58694,0
58695,0
58696,0
58697,0
58698,1
58699,0
58700,0
58701,0
58702,0
58703,0
58704,0
58705,0
58706,0
58707,0
58708,0
58709,0
58710,0
58711,0
58712,0
58713,1
58714,0
58715,0
58716,0
58717,1
58718,0
58719,0
58720,0
58721,0
58722,0
58723,0
58724,0
58725,0
58726,0
58727,1
58728,0
58729,0
58730,0
58731,1
58732,0
58733,0
58734,0
58735,0
58736,0
58737,0
58738,0
58739,0
58740,0
58741,0
58742,0
58743,0
58744,1
58745,0
58746,1
58747,0
58748,0
58749,0
58750,0
58751,0
58752,1
58753,0
58754,0
58755,0
58756,0
58757,0
58758,0
58759,0
58760,0
58761,0
58762,0
58763,0
58764,0
58765,0
58766,0
58767,0
58768,0
58769,0
58770,0
58771,0
58772,0
58773,0
58774,0
58775,0
58776,0
58777,1
58778,0
58779,0
58780,0
58781,0
58782,0
58783,1
58784,0
58785,1
58786,0
58787,0
58788,0
58789,0
58790,0
58791,0
58792,0
58793,0
58794,0
58795,0
58796,1
58797,0
58798,1
58799,0
58800,0
58801,0
58802,0
58803,0
58804,0
58805,1
58806,0
58807,0
58808,0
58809,0
58810,0
58811,0
58812,0
58813,1
58814,0
58815,0
58816,0
58817,0
58818,0
58819,0
58820,1
58821,0
58822,0
58823,0
58824,0
58825,0
58826,1
58827,1
58828,0
58829,0
58830,0
58831,1
58832,0
58833,0
58834,1
58835,1
58836,0
58837,1
58838,0
58839,0
58840,0
58841,0
58842,0
58843,1
58844,1
58845,1
58846,0
58847,0
58848,0
58849,0
58850,0
58851,0
58852,0
58853,0
58854,0
58855,0
58856,0
58857,0
58858,0
58859,0
58860,0
58861,0
58862,0
58863,0
58864,0
58865,0
58866,0
58867,0
58868,0
58869,0
58870,0
58871,0
58872,0
58873,0
58874,0
58875,0
58876,0
58877,0
58878,0
58879,0
58880,0
58881,0
58882,0
58883,1
58884,0
58885,0
58886,0
58887,0
58888,0
58889,1
58890,0
58891,0
58892,0
58893,1
58894,0
58895,0
58896,0
58897,0
58898,0
58899,0
58900,1
58901,0
58902,0
58903,0
58904,0
58905,0
58906,0
58907,0
58908,0
58909,0
58910,0
58911,1
58912,0
58913,1
58914,0
58915,0
58916,0
58917,0
58918,0
58919,0
58920,1
58921,0
58922,0
58923,0
58924,0
58925,0
58926,0
58927,0
58928,1
58929,1
58930,0
58931,1
58932,0
58933,0
58934,1
58935,0
58936,0
58937,0
58938,0
58939,0
58940,0
58941,0
58942,0
58943,0
58944,0
58945,0
58946,0
58947,0
58948,0
58949,0
58950,1
58951,0
58952,1
58953,0
58954,0
58955,0
58956,0
58957,0
58958,0
58959,1
58960,0
58961,1
58962,0
58963,0
58964,0
58965,0
58966,0
58967,0
58968,1
58969,1
58970,0
58971,0
58972,0
58973,0
58974,1
58975,0
58976,0
58977,1
58978,0
58979,1
58980,0
58981,0
58982,0
58983,0
58984,0
58985,0
58986,0
58987,0
58988,1
58989,0
58990,0
58991,0
58992,0
58993,0
58994,0
58995,1
58996,1
58997,0
58998,0
58999,0
59000,0
59001,1
59002,0
59003,0
59004,0
59005,0
59006,0
59007,0
59008,0
59009,1
59010,0
59011,0
59012,1
59013,1
59014,0
59015,0
59016,1
59017,0
59018,0
59019,0
59020,1
59021,0
59022,0
59023,0
59024,0
59025,0
59026,0
59027,0
59028,0
59029,0
59030,1
59031,0
59032,0
59033,0
59034,0
59035,0
59036,0
59037,1
59038,1
59039,1
59040,0
59041,1
59042,0
59043,0
59044,0
59045,0
59046,0
59047,0
59048,0
59049,1
59050,0
59051,0
59052,0
59053,0
59054,0
59055,0
59056,0
59057,0
59058,0
59059,0
59060,1
59061,1
59062,1
59063,0
59064,0
59065,0
59066,0
59067,1
59068,0
59069,0
59070,0
59071,0
59072,0
59073,0
59074,1
59075,0
59076,0
59077,0
59078,0
59079,0
59080,0
59081,0
59082,0
59083,0
59084,1
59085,0
59086,0
59087,0
59088,0
59089,0
59090,0
59091,0
59092,0
59093,0
59094,0
59095,0
59096,0
59097,0
59098,0
59099,0
59100,0
59101,0
59102,1
59103,1
59104,0
59105,0
59106,0
59107,0
59108,0
59109,0
59110,0
59111,0
59112,1
59113,0
59114,0
59115,0
59116,0
59117,0
59118,0
59119,1
59120,0
59121,0
59122,1
59123,0
59124,0
59125,0
59126,0
59127,0
59128,0
59129,0
59130,1
59131,0
59132,0
59133,1
59134,0
59135,0
59136,1
59137,0
59138,0
59139,1
59140,0
59141,0
59142,0
59143,0
59144,0
59145,1
59146,0
59147,0
59148,0
59149,0
59150,0
59151,0
59152,1
59153,0
59154,1
59155,0
59156,0
59157,0
59158,0
59159,0
59160,1
59161,1
59162,0
59163,0
59164,0
59165,0
59166,0
59167,0
59168,0
59169,0
59170,1
59171,1
59172,0
59173,0
59174,1
59175,0
59176,0
59177,0
59178,0
59179,0
59180,0
59181,0
59182,0
59183,0
59184,0
59185,0
59186,0
59187,0
59188,0
59189,1
59190,0
59191,0
59192,1
59193,0
59194,0
59195,0
59196,0
59197,0
59198,0
59199,0
59200,1
59201,0
59202,0
59203,0
59204,0
59205,0
59206,0
59207,0
59208,1
59209,0
59210,0
59211,0
59212,0
59213,0
59214,0
59215,0
59216,0
59217,0
59218,0
59219,0
59220,0
59221,0
59222,1
59223,0
59224,0
59225,0
59226,0
59227,0
59228,0
59229,1
59230,0
59231,0
59232,1
59233,1
59234,1
59235,1
59236,0
59237,0
59238,0
59239,0
59240,0
59241,0
59242,0
59243,1
59244,1
59245,0
59246,0
59247,1
59248,0
59249,1
59250,0
59251,0
59252,0
59253,0
59254,1
59255,0
59256,0
59257,0
59258,0
59259,1
59260,0
59261,0
59262,0
59263,0
59264,0
59265,0
59266,0
59267,0
59268,0
59269,0
59270,0
59271,0
59272,1
59273,0
59274,0
59275,0
